,0,1,2,3,4,5,y
0,-0.9420719742774963,12.150321960449219,-7.731997489929199,-0.33522722125053406,-2.283942937850952,0.15407483279705048,10.8689
1,-0.9499866366386414,12.155728340148926,-7.700260162353516,-0.35237938165664673,-2.2789087295532227,0.1825023591518402,10.8689
2,-0.9459397196769714,12.147377014160156,-7.709373474121094,-0.31653130054473877,-2.268200635910034,0.16659997403621674,10.8689
3,-0.9269998073577881,12.138896942138672,-7.728627681732178,-0.32846546173095703,-2.2643470764160156,0.1664106398820877,10.8689
4,-0.9596160650253296,12.139860153198242,-7.70565938949585,-0.3265916109085083,-2.2800259590148926,0.13615994155406952,10.8689
5,-0.9490278363227844,12.145545959472656,-7.6992316246032715,-0.315292626619339,-2.279853343963623,0.13227467238903046,10.8689
6,-0.9631815552711487,12.13660717010498,-7.719211578369141,-0.33451682329177856,-2.2741317749023438,0.15075522661209106,10.8689
7,-0.9415789842605591,12.139375686645508,-7.681865215301514,-0.3252486288547516,-2.2843539714813232,0.18323206901550293,10.8689
8,-0.9609357714653015,12.134340286254883,-7.725366115570068,-0.33704042434692383,-2.2860262393951416,0.1671794056892395,10.8689
9,-0.9269171953201294,12.162144660949707,-7.717539310455322,-0.3181552588939667,-2.2696378231048584,0.14921151101589203,10.8689
10,-0.9715436100959778,12.146275520324707,-7.714611530303955,-0.32254403829574585,-2.280764102935791,0.15990424156188965,10.8689
11,-0.9556375741958618,12.121742248535156,-7.717551231384277,-0.34997427463531494,-2.2965118885040283,0.1435328722000122,10.8689
12,-0.9574808478355408,12.137139320373535,-7.72800874710083,-0.3309827446937561,-2.2856836318969727,0.15982632339000702,10.8689
13,-0.9347073435783386,12.119795799255371,-7.706527233123779,-0.3443974256515503,-2.2662758827209473,0.15283234417438507,10.8689
14,-0.9474523663520813,12.149955749511719,-7.73895788192749,-0.3368361294269562,-2.3002707958221436,0.17224028706550598,10.8689
15,-0.9371174573898315,12.146665573120117,-7.704133033752441,-0.331805557012558,-2.281653642654419,0.15470696985721588,10.8689
16,-0.9742846488952637,12.128947257995605,-7.701078414916992,-0.3269333839416504,-2.2726666927337646,0.14313830435276031,10.8689
17,-0.9646324515342712,12.149121284484863,-7.699794769287109,-0.32669517397880554,-2.276334524154663,0.14965812861919403,10.8689
18,-0.9643675088882446,12.140317916870117,-7.6893134117126465,-0.32965460419654846,-2.263669729232788,0.1462780088186264,10.8689
19,-0.9283525943756104,12.164959907531738,-7.732860565185547,-0.3244001567363739,-2.280083179473877,0.1419157236814499,10.8689
20,-0.9483107328414917,12.115015983581543,-7.7440361976623535,-0.3267485201358795,-2.272402763366699,0.15141834318637848,10.8689
21,-0.9560720324516296,12.149969100952148,-7.718249320983887,-0.3338448107242584,-2.2876577377319336,0.15725407004356384,10.8689
22,-0.9522781372070312,12.13492202758789,-7.74545955657959,-0.33661606907844543,-2.298839569091797,0.1566838175058365,10.8689
23,-0.9553943872451782,12.125201225280762,-7.694664001464844,-0.3113308846950531,-2.2588894367218018,0.16849182546138763,10.8689
24,-0.9495046138763428,12.14046859741211,-7.727888584136963,-0.3429921567440033,-2.293546438217163,0.15468758344650269,10.8689
25,-0.9409993886947632,12.124272346496582,-7.694207191467285,-0.35094180703163147,-2.2771213054656982,0.14663776755332947,10.8689
26,-0.9482050538063049,12.12011432647705,-7.69817590713501,-0.3404132127761841,-2.287252187728882,0.1452637016773224,10.8689
27,-0.940693199634552,12.1679048538208,-7.732398986816406,-0.3373335897922516,-2.2939043045043945,0.1699874848127365,10.8689
28,-0.9631717801094055,12.130269050598145,-7.723628520965576,-0.3394246995449066,-2.2888214588165283,0.16202516853809357,10.8689
29,-0.9524735808372498,12.11448860168457,-7.717220783233643,-0.3434489071369171,-2.265770196914673,0.1560296267271042,10.8689
30,-0.9718248248100281,12.11811637878418,-7.711726665496826,-0.3257266879081726,-2.282043695449829,0.14179560542106628,10.8689
31,-0.9566778540611267,12.159693717956543,-7.681138515472412,-0.3428574204444885,-2.2904632091522217,0.16433632373809814,10.8689
32,-0.9479108452796936,12.140316009521484,-7.697843074798584,-0.33623072504997253,-2.2645263671875,0.14412285387516022,10.8689
33,-0.9353166222572327,12.141315460205078,-7.7053937911987305,-0.34604787826538086,-2.281470775604248,0.15867723524570465,10.8689
34,-0.9527645707130432,12.127142906188965,-7.69972562789917,-0.34034666419029236,-2.2781829833984375,0.16736222803592682,10.8689
35,-0.9352616667747498,12.119185447692871,-7.738566875457764,-0.33388635516166687,-2.2695090770721436,0.15287275612354279,10.8689
36,-0.961139976978302,12.182374954223633,-7.716691017150879,-0.33207958936691284,-2.2900807857513428,0.1795501410961151,10.8689
37,-0.9482414126396179,12.115153312683105,-7.6883745193481445,-0.3423999845981598,-2.2901246547698975,0.1800258457660675,10.8689
38,-0.933489203453064,12.160165786743164,-7.723481178283691,-0.33475789427757263,-2.2803354263305664,0.16344644129276276,10.8689
39,-0.9577120542526245,12.136697769165039,-7.704778671264648,-0.33989137411117554,-2.2891390323638916,0.1586347371339798,10.8689
40,-0.9483357667922974,12.12239933013916,-7.696784019470215,-0.33869409561157227,-2.2705352306365967,0.16660885512828827,10.8689
41,-0.9787267446517944,12.154045104980469,-7.726500034332275,-0.3337441086769104,-2.2817788124084473,0.1733841747045517,10.8689
42,-0.9457142949104309,12.111124038696289,-7.685108661651611,-0.33864933252334595,-2.287903308868408,0.1733017861843109,10.8689
43,-0.936280369758606,12.129112243652344,-7.697462558746338,-0.34439367055892944,-2.2842841148376465,0.15131211280822754,10.8689
44,-0.9363532662391663,12.120266914367676,-7.688535213470459,-0.3386666476726532,-2.284764051437378,0.13397158682346344,10.8689
45,-0.9483770132064819,12.147954940795898,-7.697844982147217,-0.3513370156288147,-2.2710354328155518,0.15579518675804138,10.8689
46,-0.9335517287254333,12.14462661743164,-7.7333292961120605,-0.3453836441040039,-2.276367664337158,0.14966712892055511,10.8689
47,-0.9552943110466003,12.139984130859375,-7.700911521911621,-0.34173664450645447,-2.2639410495758057,0.16380470991134644,10.8689
48,-0.9442316889762878,12.129589080810547,-7.726602554321289,-0.33789217472076416,-2.273416519165039,0.14385853707790375,10.8689
49,-0.9321194291114807,12.165766716003418,-7.678494930267334,-0.3574703633785248,-2.2635715007781982,0.1414659470319748,10.8689
50,-0.9496912360191345,12.148275375366211,-7.716065406799316,-0.3324335217475891,-2.288292407989502,0.16584135591983795,10.8689
51,-0.9413809776306152,12.145488739013672,-7.669607639312744,-0.35806670784950256,-2.28774356842041,0.1786058247089386,10.8689
52,-0.9709897637367249,12.141824722290039,-7.709803104400635,-0.33494681119918823,-2.2914068698883057,0.14965586364269257,10.8689
53,-0.9607813358306885,12.139861106872559,-7.712641716003418,-0.3428686857223511,-2.275913953781128,0.17417314648628235,10.8689
54,-0.9503791332244873,12.1148042678833,-7.750448703765869,-0.33560463786125183,-2.2843401432037354,0.1424812525510788,10.8689
55,-0.9553163647651672,12.140371322631836,-7.690335750579834,-0.3304443955421448,-2.267385959625244,0.14236757159233093,10.8689
56,-0.9555556178092957,12.121940612792969,-7.714222431182861,-0.3368390202522278,-2.280503273010254,0.16844120621681213,10.8689
57,-0.9473620057106018,12.137259483337402,-7.72029447555542,-0.3381275534629822,-2.2844364643096924,0.1474532037973404,10.8689
58,-0.9431418776512146,12.116909980773926,-7.683502674102783,-0.3410928547382355,-2.265784978866577,0.1640385091304779,10.8689
59,-0.9573874473571777,12.125641822814941,-7.6929216384887695,-0.32741960883140564,-2.2808265686035156,0.16181211173534393,10.8689
60,-0.9589669108390808,12.145978927612305,-7.745876312255859,-0.34551528096199036,-2.2886714935302734,0.15298667550086975,10.8689
61,-0.9768006801605225,12.137314796447754,-7.676456928253174,-0.3341313302516937,-2.275183916091919,0.14584390819072723,10.8689
62,-0.9699271321296692,12.126757621765137,-7.7397894859313965,-0.33799341320991516,-2.2756330966949463,0.14981460571289062,10.8689
63,-0.9401750564575195,12.139838218688965,-7.7147135734558105,-0.34379738569259644,-2.265794277191162,0.1574649065732956,10.8689
64,-0.9445434212684631,12.14936351776123,-7.730278968811035,-0.33704251050949097,-2.2847325801849365,0.16493816673755646,10.8689
65,-0.9359639883041382,12.127264976501465,-7.7112507820129395,-0.3353976905345917,-2.2784862518310547,0.13809965550899506,10.8689
66,-0.9541378617286682,12.150140762329102,-7.707864761352539,-0.33980414271354675,-2.293830633163452,0.1450653225183487,10.8689
67,-0.9335690140724182,12.117215156555176,-7.715590000152588,-0.33624735474586487,-2.27644419670105,0.15461742877960205,10.8689
68,-0.9476537108421326,12.158499717712402,-7.712709426879883,-0.33551025390625,-2.2887651920318604,0.1631481945514679,10.8689
69,-0.960969865322113,12.130675315856934,-7.717569828033447,-0.33034083247184753,-2.2609426975250244,0.16476356983184814,10.8689
70,-0.9429419636726379,12.158156394958496,-7.715826034545898,-0.3359375,-2.256004571914673,0.14623722434043884,10.8689
71,-0.9612026810646057,12.126138687133789,-7.731337070465088,-0.32335299253463745,-2.2815592288970947,0.1448727697134018,10.8689
72,-0.942488431930542,12.139108657836914,-7.7074503898620605,-0.3282383978366852,-2.280942916870117,0.18511122465133667,10.8689
73,-0.9279350638389587,12.128105163574219,-7.699821949005127,-0.31981223821640015,-2.2733712196350098,0.1555631160736084,10.8689
74,-0.930149257183075,12.145828247070312,-7.740805149078369,-0.32787588238716125,-2.2904088497161865,0.15388944745063782,10.8689
75,-0.9454423785209656,12.154877662658691,-7.7266621589660645,-0.3282008171081543,-2.283648729324341,0.16987064480781555,10.8689
76,-0.9508640766143799,12.127456665039062,-7.696229934692383,-0.3467073440551758,-2.2594974040985107,0.15127354860305786,10.8689
77,-0.9658026695251465,12.151128768920898,-7.719966411590576,-0.3257594704627991,-2.2734689712524414,0.14449578523635864,10.8689
78,-0.9380821585655212,12.158088684082031,-7.718608379364014,-0.3353132903575897,-2.2726240158081055,0.13084374368190765,10.8689
79,-0.9280478954315186,12.12678050994873,-7.734777927398682,-0.35209721326828003,-2.293779134750366,0.16276036202907562,10.8689
80,-0.9498581290245056,12.141851425170898,-7.719162464141846,-0.3367980420589447,-2.286139965057373,0.16935983300209045,10.8689
81,-0.9280718564987183,12.135218620300293,-7.745769500732422,-0.3307837247848511,-2.2846624851226807,0.1411866694688797,10.8689
82,-0.9291031956672668,12.17794132232666,-7.711007595062256,-0.3124822974205017,-2.2889883518218994,0.14287351071834564,10.8689
83,-0.9589548707008362,12.111998558044434,-7.686138153076172,-0.3272463083267212,-2.2847256660461426,0.16892853379249573,10.8689
84,-0.9237433075904846,12.09706974029541,-7.6957783699035645,-0.3322530686855316,-2.2780725955963135,0.14507915079593658,10.8689
85,-0.9493120312690735,12.143355369567871,-7.725154399871826,-0.33435747027397156,-2.281808853149414,0.13912546634674072,10.8689
86,-0.9194666743278503,12.135087013244629,-7.7041120529174805,-0.34011030197143555,-2.276709794998169,0.15877196192741394,10.8689
87,-0.9708917140960693,12.121312141418457,-7.705703258514404,-0.34772422909736633,-2.27908992767334,0.1487121433019638,10.8689
88,-0.9354802370071411,12.150442123413086,-7.710634231567383,-0.36087143421173096,-2.276325225830078,0.17645347118377686,10.8689
89,-0.9218728542327881,12.145245552062988,-7.728691577911377,-0.3364144265651703,-2.2939748764038086,0.15162746608257294,10.8689
90,-0.9426755309104919,12.141633987426758,-7.684573650360107,-0.31607571244239807,-2.269791603088379,0.15488699078559875,10.8689
91,-0.9876801371574402,12.135680198669434,-7.749532222747803,-0.33315327763557434,-2.2690322399139404,0.15179699659347534,10.8689
92,-0.9688610434532166,12.108980178833008,-7.695411205291748,-0.33609598875045776,-2.263143301010132,0.15857602655887604,10.8689
93,-0.9581117033958435,12.158308982849121,-7.721792697906494,-0.32748547196388245,-2.2951912879943848,0.14506883919239044,10.8689
94,-0.9345220327377319,12.126618385314941,-7.6815409660339355,-0.3207053244113922,-2.2613985538482666,0.15760673582553864,10.8689
95,-0.9573553800582886,12.160479545593262,-7.715146541595459,-0.3450046181678772,-2.2950923442840576,0.16074112057685852,10.8689
96,-0.9723173379898071,12.177624702453613,-7.731392860412598,-0.34391406178474426,-2.284114122390747,0.15924105048179626,10.8689
97,-0.9515197277069092,12.127264976501465,-7.684127330780029,-0.33807510137557983,-2.2718405723571777,0.14946402609348297,10.8689
98,-0.9585263729095459,12.126351356506348,-7.721251964569092,-0.3289538621902466,-2.2954795360565186,0.14866743981838226,10.8689
99,-0.9678584337234497,12.121134757995605,-7.716414451599121,-0.3439072370529175,-2.286633014678955,0.14221765100955963,10.8689
100,-0.96187424659729,12.117581367492676,-7.688520431518555,-0.33569473028182983,-2.2719273567199707,0.15508520603179932,10.8689
101,-0.923825740814209,12.13512134552002,-7.731109142303467,-0.31682252883911133,-2.2962329387664795,0.16236668825149536,10.8689
102,-0.9429869651794434,12.114334106445312,-7.7185444831848145,-0.3223758041858673,-2.2972185611724854,0.17158812284469604,10.8689
103,-0.9598959684371948,12.13016414642334,-7.71417760848999,-0.3348064720630646,-2.2822978496551514,0.14083918929100037,10.8689
104,-0.9685239195823669,12.133837699890137,-7.710116386413574,-0.31917908787727356,-2.2843549251556396,0.1667599081993103,10.8689
105,-0.9483683109283447,12.130053520202637,-7.679724216461182,-0.3309972882270813,-2.2700560092926025,0.1253625452518463,10.8689
106,-0.9293380379676819,12.118239402770996,-7.720795631408691,-0.3375725746154785,-2.299121618270874,0.16552361845970154,10.8689
107,-0.9470986723899841,12.100975036621094,-7.716136932373047,-0.3304121792316437,-2.2826919555664062,0.1666458696126938,10.8689
108,-0.9624128341674805,12.11021614074707,-7.655129909515381,-0.30772989988327026,-2.271827220916748,0.1643061637878418,10.8689
109,-0.9465543627738953,12.194572448730469,-7.735979080200195,-0.33203527331352234,-2.300368309020996,0.164295494556427,10.8689
110,-0.9848151803016663,12.124131202697754,-7.7119622230529785,-0.32341113686561584,-2.266831636428833,0.16464488208293915,10.8689
111,-0.9402481317520142,12.131665229797363,-7.690398693084717,-0.33998382091522217,-2.2669827938079834,0.1758096069097519,10.8689
112,-0.9386114478111267,12.175224304199219,-7.721322059631348,-0.33299657702445984,-2.2972652912139893,0.16319023072719574,10.8689
113,-0.9462186694145203,12.146739959716797,-7.717301368713379,-0.3348042666912079,-2.289386510848999,0.14172156155109406,10.8689
114,-0.9744825959205627,12.130217552185059,-7.715054512023926,-0.3227044343948364,-2.269819974899292,0.1452898234128952,10.8689
115,-0.9422908425331116,12.117921829223633,-7.717645168304443,-0.32115206122398376,-2.283066749572754,0.1384507715702057,10.8689
116,-0.9382632970809937,12.133426666259766,-7.684197425842285,-0.3521517217159271,-2.278096914291382,0.1563795506954193,10.8689
117,-0.947694718837738,12.171982765197754,-7.7334723472595215,-0.33012712001800537,-2.2937121391296387,0.15781483054161072,10.8689
118,-0.9621284008026123,12.138507843017578,-7.6931562423706055,-0.31498125195503235,-2.271388292312622,0.14249664545059204,10.8689
119,-0.9416348934173584,12.133721351623535,-7.680893421173096,-0.3317503035068512,-2.2718214988708496,0.14784401655197144,10.8689
120,-0.9631322026252747,12.141317367553711,-7.728399276733398,-0.33490848541259766,-2.2914702892303467,0.15430118143558502,10.8689
121,-0.9682708382606506,12.122653007507324,-7.682160377502441,-0.32443487644195557,-2.2673850059509277,0.1308978796005249,10.8689
122,-0.9587123990058899,12.148235321044922,-7.733146667480469,-0.3441356420516968,-2.281456708908081,0.15163467824459076,10.8689
123,-0.9745595455169678,12.158744812011719,-7.706146240234375,-0.33207547664642334,-2.2854533195495605,0.14833134412765503,10.8689
124,-0.9168729782104492,12.13574504852295,-7.711180686950684,-0.3590216338634491,-2.2729055881500244,0.15799659490585327,10.8689
125,-0.9219138622283936,12.114310264587402,-7.715539455413818,-0.3369823694229126,-2.256824254989624,0.15415525436401367,10.8689
126,-0.9401460886001587,12.159785270690918,-7.73219108581543,-0.33704331517219543,-2.2838451862335205,0.1520063579082489,10.8689
127,-0.9369198679924011,12.131577491760254,-7.699699401855469,-0.3116653263568878,-2.2766802310943604,0.15387073159217834,10.8689
128,-0.9287490248680115,12.138689994812012,-7.72512674331665,-0.3232947587966919,-2.2730581760406494,0.17239759862422943,10.8689
129,-0.9490692019462585,12.10881519317627,-7.68966817855835,-0.34202954173088074,-2.278139114379883,0.1586206704378128,10.8689
130,-0.9378092885017395,12.15736198425293,-7.692856788635254,-0.3384702503681183,-2.2886226177215576,0.16055060923099518,10.8689
131,-0.9187941551208496,12.139955520629883,-7.7317023277282715,-0.33796200156211853,-2.2800779342651367,0.16698405146598816,10.8689
132,-0.9359031319618225,12.091830253601074,-7.678027629852295,-0.32415324449539185,-2.2579755783081055,0.16397376358509064,10.8689
133,-0.9308576583862305,12.144105911254883,-7.726027488708496,-0.35791611671447754,-2.276505708694458,0.15872755646705627,10.8689
