,0,1,2,3,4,5,y
0,-0.9392442107200623,12.112305641174316,-7.696557998657227,-0.34144115447998047,-2.2549664974212646,0.15530289709568024,9.0778
1,-0.9430408477783203,12.127995491027832,-7.714898109436035,-0.33864808082580566,-2.267430305480957,0.15723295509815216,9.0778
2,-0.9301183223724365,12.135442733764648,-7.700316429138184,-0.3394605815410614,-2.275986433029175,0.17556793987751007,9.0778
3,-0.9623845219612122,12.122119903564453,-7.694206714630127,-0.32511457800865173,-2.2796058654785156,0.1601543128490448,9.0778
4,-0.941744863986969,12.126571655273438,-7.660572052001953,-0.32508936524391174,-2.276052236557007,0.1541208028793335,9.0778
5,-0.9304658770561218,12.130847930908203,-7.704874038696289,-0.32871848344802856,-2.2663662433624268,0.1561933308839798,9.0778
6,-0.9406515955924988,12.065546035766602,-7.668459415435791,-0.36017099022865295,-2.2575602531433105,0.14139452576637268,9.0778
7,-0.9473416209220886,12.159607887268066,-7.712498188018799,-0.33297446370124817,-2.2806949615478516,0.13160140812397003,9.0778
8,-0.9426687359809875,12.157044410705566,-7.681760311126709,-0.335706502199173,-2.2830810546875,0.16901670396327972,9.0778
9,-0.9645256400108337,12.12172794342041,-7.670877456665039,-0.3246730864048004,-2.263554334640503,0.16478729248046875,9.0778
10,-0.9513810276985168,12.117545127868652,-7.707214832305908,-0.32763031125068665,-2.266979217529297,0.15127986669540405,9.0778
11,-0.9386537671089172,12.144078254699707,-7.702722549438477,-0.35224366188049316,-2.25998592376709,0.16152353584766388,9.0778
12,-0.9142085909843445,12.120139122009277,-7.713367462158203,-0.33970436453819275,-2.268925189971924,0.15269160270690918,9.0778
13,-0.9422023296356201,12.150995254516602,-7.714940071105957,-0.337045818567276,-2.2924671173095703,0.16352207958698273,9.0778
14,-0.9936394095420837,12.121161460876465,-7.651084899902344,-0.3368240296840668,-2.2750866413116455,0.15592603385448456,9.0778
15,-0.9457255005836487,12.140804290771484,-7.709321022033691,-0.3363591134548187,-2.2784125804901123,0.16474062204360962,9.0778
16,-0.9567723274230957,12.125711441040039,-7.708183288574219,-0.34134042263031006,-2.260334014892578,0.14479319751262665,9.0778
17,-0.9441976547241211,12.107193946838379,-7.702430725097656,-0.35442107915878296,-2.2718849182128906,0.17198847234249115,9.0778
18,-0.9457657933235168,12.118196487426758,-7.712619304656982,-0.33441051840782166,-2.264127254486084,0.14020414650440216,9.0778
19,-0.9510977864265442,12.11556625366211,-7.689373016357422,-0.34275105595588684,-2.267043113708496,0.1362127661705017,9.0778
20,-0.9390952587127686,12.097306251525879,-7.694722652435303,-0.3267538249492645,-2.270097494125366,0.1664598286151886,9.0778
21,-0.9570321440696716,12.126047134399414,-7.734071254730225,-0.32227417826652527,-2.282318592071533,0.16914403438568115,9.0778
22,-0.9397199153900146,12.1243896484375,-7.700246810913086,-0.3378722667694092,-2.277759313583374,0.17930567264556885,9.0778
23,-0.9608967900276184,12.123530387878418,-7.713064670562744,-0.336557000875473,-2.2823102474212646,0.14856049418449402,9.0778
24,-0.9356221556663513,12.125160217285156,-7.718354225158691,-0.329531729221344,-2.2574386596679688,0.1520475596189499,9.0778
25,-0.9463707208633423,12.11606216430664,-7.680602073669434,-0.33386820554733276,-2.2570559978485107,0.14801974594593048,9.0778
26,-0.9448252320289612,12.145699501037598,-7.716428279876709,-0.33352476358413696,-2.2749311923980713,0.15894043445587158,9.0778
27,-0.9214218258857727,12.110309600830078,-7.677806854248047,-0.347613126039505,-2.274397134780884,0.17091040313243866,9.0778
28,-0.9303638935089111,12.10219955444336,-7.6904144287109375,-0.34217599034309387,-2.259042739868164,0.14644670486450195,9.0778
29,-0.9348936080932617,12.147832870483398,-7.6916937828063965,-0.32693958282470703,-2.27612566947937,0.16488315165042877,9.0778
30,-0.9864093065261841,12.11476993560791,-7.689701080322266,-0.3205002248287201,-2.268080472946167,0.14052848517894745,9.0778
31,-0.945804238319397,12.112903594970703,-7.725773334503174,-0.3395514488220215,-2.276451349258423,0.1765417605638504,9.0778
32,-0.9810022115707397,12.136026382446289,-7.7157697677612305,-0.33407312631607056,-2.2604708671569824,0.15911157429218292,9.0778
33,-0.9534834623336792,12.09981918334961,-7.6808624267578125,-0.35467424988746643,-2.2793993949890137,0.1521989107131958,9.0778
34,-0.957409143447876,12.129569053649902,-7.723628044128418,-0.3218080699443817,-2.2771451473236084,0.16613690555095673,9.0778
35,-0.9707739949226379,12.135229110717773,-7.695237636566162,-0.33192509412765503,-2.277193069458008,0.15328605473041534,9.0778
36,-0.9426009058952332,12.114960670471191,-7.704349517822266,-0.31179195642471313,-2.282090902328491,0.1555134505033493,9.0778
37,-0.9553071856498718,12.113652229309082,-7.721058368682861,-0.3214177191257477,-2.277203321456909,0.1629365235567093,9.0778
38,-0.9506169557571411,12.121622085571289,-7.700293064117432,-0.32323601841926575,-2.25321888923645,0.16105331480503082,9.0778
