,0,1,2,3,4,5,y
0,-0.9729119539260864,12.050037384033203,-7.784247398376465,-0.34396788477897644,-2.2931036949157715,0.1580001711845398,4.6234
1,-0.9502447247505188,12.147454261779785,-7.6065449714660645,-0.34623196721076965,-2.2172579765319824,0.16349203884601593,4.6234
2,-0.9618769884109497,12.164399147033691,-7.626989364624023,-0.3426140248775482,-2.245492458343506,0.16287171840667725,4.6234
3,-0.9585467576980591,12.093461990356445,-7.726614475250244,-0.3255549967288971,-2.2660183906555176,0.1638389229774475,4.6234
4,-0.953452467918396,12.043309211730957,-7.747825622558594,-0.34296688437461853,-2.3048393726348877,0.15086109936237335,4.6234
5,-0.9531866312026978,12.070550918579102,-7.748384475708008,-0.336907297372818,-2.262638568878174,0.1491393744945526,4.6234
6,-0.9665735363960266,12.166360855102539,-7.61807107925415,-0.34307533502578735,-2.2381129264831543,0.15528221428394318,4.6234
7,-0.9636361598968506,12.130674362182617,-7.626446723937988,-0.31881535053253174,-2.2347631454467773,0.18049392104148865,4.6234
8,-0.972678005695343,12.044593811035156,-7.7838215827941895,-0.3186887204647064,-2.2778944969177246,0.18327821791172028,4.6234
9,-0.9523211717605591,12.112311363220215,-7.665229797363281,-0.34007784724235535,-2.2466280460357666,0.15336598455905914,4.6234
10,-0.9699228405952454,12.110072135925293,-7.649472713470459,-0.33472976088523865,-2.2410733699798584,0.15855979919433594,4.6234
11,-0.9475588798522949,12.155647277832031,-7.631054878234863,-0.31747445464134216,-2.2422807216644287,0.16738589107990265,4.6234
12,-0.9438939094543457,12.12220287322998,-7.64847469329834,-0.3120117485523224,-2.24062180519104,0.1719910353422165,4.6234
13,-0.9482658505439758,12.013060569763184,-7.822436332702637,-0.320840984582901,-2.3083314895629883,0.1514267474412918,4.6234
14,-0.9442239999771118,12.058694839477539,-7.6833696365356445,-0.3587360680103302,-2.2709133625030518,0.13942524790763855,4.6234
15,-0.937633752822876,12.196029663085938,-7.562623023986816,-0.3409085273742676,-2.2195839881896973,0.13997171819210052,4.6234
16,-0.9305266737937927,12.13436222076416,-7.676119804382324,-0.3284929692745209,-2.2665836811065674,0.1524544656276703,4.6234
17,-0.9596724510192871,12.060528755187988,-7.671834468841553,-0.33999937772750854,-2.2747271060943604,0.15712088346481323,4.6234
18,-0.9890305399894714,12.045072555541992,-7.824138164520264,-0.33103838562965393,-2.3071322441101074,0.1694537252187729,4.6234
19,-0.9568040370941162,12.131091117858887,-7.6553473472595215,-0.3344747722148895,-2.244199275970459,0.1625020056962967,4.6234
20,-0.9194284677505493,12.16405200958252,-7.617273807525635,-0.332763671875,-2.230830669403076,0.17243759334087372,4.6234
21,-0.9547008872032166,12.031596183776855,-7.751148223876953,-0.3313543200492859,-2.2831127643585205,0.1473190039396286,4.6234
22,-0.9675816297531128,12.062725067138672,-7.715506553649902,-0.3249044716358185,-2.2800683975219727,0.1769101619720459,4.6234
23,-0.9620893597602844,12.081323623657227,-7.7964982986450195,-0.33948448300361633,-2.2856321334838867,0.1535976380109787,4.6234
24,-0.9566465020179749,12.134016990661621,-7.619307994842529,-0.33129996061325073,-2.2454404830932617,0.17023803293704987,4.6234
25,-0.9419806599617004,12.137475967407227,-7.5751261711120605,-0.33884143829345703,-2.2348897457122803,0.16401532292366028,4.6234
26,-0.9316369891166687,12.108975410461426,-7.737717151641846,-0.324023962020874,-2.274087429046631,0.17825941741466522,4.6234
27,-0.9351476430892944,12.068031311035156,-7.711460113525391,-0.34247466921806335,-2.267263412475586,0.1573610007762909,4.6234
28,-0.9510053992271423,12.064265251159668,-7.773713111877441,-0.33347615599632263,-2.2746617794036865,0.14904960989952087,4.6234
29,-0.9395102858543396,12.164737701416016,-7.589036464691162,-0.33007368445396423,-2.239215850830078,0.1537809520959854,4.6234
30,-0.9263330101966858,12.151601791381836,-7.626323699951172,-0.31803062558174133,-2.244483470916748,0.13198788464069366,4.6234
31,-0.9577313661575317,12.041177749633789,-7.7852606773376465,-0.32494232058525085,-2.3015122413635254,0.15366071462631226,4.6234
32,-0.9627169370651245,12.06818675994873,-7.740001678466797,-0.34000164270401,-2.2901535034179688,0.15367907285690308,4.6234
33,-0.933172345161438,12.142105102539062,-7.573822498321533,-0.3249884843826294,-2.2404563426971436,0.1668839007616043,4.6234
34,-0.9666343927383423,12.147769927978516,-7.616718292236328,-0.31736820936203003,-2.2417995929718018,0.16383957862854004,4.6234
35,-0.9263208508491516,12.14553451538086,-7.621232986450195,-0.30869147181510925,-2.234736204147339,0.15350113809108734,4.6234
36,-0.9547727704048157,12.054078102111816,-7.807782173156738,-0.3290776014328003,-2.2959673404693604,0.15415829420089722,4.6234
37,-0.9523744583129883,12.056063652038574,-7.703031539916992,-0.3316571116447449,-2.2586469650268555,0.1525263488292694,4.6234
38,-0.9444679021835327,12.162032127380371,-7.654839038848877,-0.33573755621910095,-2.24186110496521,0.16726315021514893,4.6234
39,-0.9516225457191467,12.186553955078125,-7.6458516120910645,-0.32860979437828064,-2.237792730331421,0.1814856231212616,4.6234
40,-0.956040620803833,12.096906661987305,-7.7142720222473145,-0.33445510268211365,-2.2799057960510254,0.15428097546100616,4.6234
41,-0.9641129970550537,11.998717308044434,-7.76983118057251,-0.33558204770088196,-2.302968740463257,0.14917056262493134,4.6234
42,-0.9687585234642029,12.097797393798828,-7.63086462020874,-0.3393752872943878,-2.260772943496704,0.16999678313732147,4.6234
